[1, [9.98452484 7.46567185 0.91772256], 196510.024, [6.63494613 5.04727089 1.94196541]]
[2, [10.02633691  4.58814658  3.93310469], 196531.304, [13.69561167  5.93265745  4.40534445]]
[1, [10.03203195  4.34491099  4.08685498], 196531.304, [13.69561167  5.93265745  4.40534445]]
X[1, [10.0304384   4.24364149  3.81940711], 196531.344, [13.69307857  5.93361721  4.42426437]]
[2, [10.02435109  4.59112789  3.93354465], 196531.344, [13.69307857  5.93361721  4.42426437]]
[1, [10.03061376  4.35408636  4.08734797], 196531.344, [13.69307857  5.93361721  4.42426437]]
X[1, [10.04690857  4.21096593  3.80839284], 196531.324, [13.69439935  5.93314172  4.41502085]]
[2, [10.03809369  4.55645     3.92187682], 196531.324, [13.69439935  5.93314172  4.41502085]]
[1, [10.04687401  4.32095877  4.0754593 ], 196531.324, [13.69439935  5.93314172  4.41502085]]
X[1, [10.04062019  4.22829598  3.810327  ], 196531.384, [13.69010253  5.93454561  4.44144991]]
[2, [10.03286377  4.57158557  3.92288878], 196531.384, [13.69010253  5.93454561  4.44144991]]
[1, [10.04028753  4.3376352   4.07628449], 196531.384, [13.69010253  5.93454561  4.44144991]]
X[1, [10.03760003  4.22894134  3.8160157 ], 196531.424, [13.6866864   5.93544818  4.45690263]]
[2, [10.03062627  4.57864096  3.9277572 ], 196531.424, [13.6866864   5.93544818  4.45690263]]
[1, [10.03757303  4.33754022  4.08082951], 196531.424, [13.6866864   5.93544818  4.45690263]]
X[1, [10.03614826  4.23388286  3.82031762], 196531.464, [13.68284585  5.93632729  4.47073992]]
[2, [10.02848601  4.58044239  3.9353829 ], 196531.464, [13.68284585  5.93632729  4.47073992]]
[1, [10.0338876   4.34516102  4.08792894], 196531.464, [13.68284585  5.93632729  4.47073992]]
X[1, [10.04092203  4.2198169   3.81939918], 196531.484, [13.68075975  5.93675929  4.47715598]]
[2, [10.03475665  4.56891383  3.93388638], 196531.484, [13.68075975  5.93675929  4.47715598]]
[1, [10.04077903  4.32723582  4.08167152], 196531.484, [13.68075975  5.93675929  4.47715598]]
X[1, [10.05085431  4.20195996  3.81569426], 196531.504, [13.6785552   5.93718728  4.48331233]]
[2, [10.0432096   4.55151382  3.92880387], 196531.504, [13.6785552   5.93718728  4.48331233]]
[1, [10.05147858  4.31346031  4.08507809], 196531.504, [13.6785552   5.93718728  4.48331233]]
X[1, [10.03712947  4.23200471  3.8209625 ], 196531.564, [13.6711828   5.93845356  4.50075439]]
[2, [10.0299158   4.57649615  3.93238844], 196531.564, [13.6711828   5.93845356  4.50075439]]
[1, [10.03467411  4.34039081  4.08350075], 196531.564, [13.6711828   5.93845356  4.50075439]]
X[1, [10.03069613  4.2396157   3.81910492], 196531.604, [13.66562056  5.93928711  4.51190966]]
[2, [10.02625303  4.5846214   3.93370571], 196531.604, [13.66562056  5.93928711  4.51190966]]
[1, [10.03191335  4.34844437  4.08439514], 196531.604, [13.66562056  5.93928711  4.51190966]]
X[1, [10.02666263  4.25212218  3.82170048], 196531.644, [13.659527    5.94011749  4.52295713]]
[2, [10.02219265  4.59564476  3.93434647], 196531.644, [13.659527    5.94011749  4.52295713]]
[1, [10.02678329  4.3551668   4.08442238], 196531.644, [13.659527    5.94011749  4.52295713]]
X[1, [10.03909714  4.22558424  3.82037563], 196531.664, [13.65626512  5.94053451  4.52851963]]
[2, [10.03297328  4.57495294  3.93077533], 196531.664, [13.65626512  5.94053451  4.52851963]]
[1, [10.03963192  4.3355351   4.08443983], 196531.664, [13.65626512  5.94053451  4.52851963]]
X[1, [10.05164098  4.21023665  3.81503631], 196531.684, [13.65285142  5.940954    4.53416209]]
[2, [10.04241167  4.55647831  3.92719434], 196531.684, [13.65285142  5.940954    4.53416209]]
[1, [10.05059426  4.31781662  4.08008161], 196531.684, [13.65285142  5.940954    4.53416209]]
X[1, [10.04544147  4.21958677  3.81635641], 196531.724, [13.64556653  5.94179924  4.54587788]]
[2, [10.03808659  4.56282659  3.93490173], 196531.724, [13.64556653  5.94179924  4.54587788]]
[1, [10.04493614  4.32509157  4.08641497], 196531.724, [13.64556653  5.94179924  4.54587788]]
X[1, [10.04019     4.23077319  3.81818454], 196531.764, [13.63766598  5.94264879  4.55850522]]
[2, [10.03284654  4.5772269   3.93381378], 196531.764, [13.63766598  5.94264879  4.55850522]]
[1, [10.0398127   4.34159272  4.08448549], 196531.764, [13.63766598  5.94264879  4.55850522]]
X[1, [10.05350009  4.20774417  3.81795226], 196531.784, [13.63347104  5.94307648  4.56527828]]
[2, [10.044573    4.55342849  3.93068829], 196531.784, [13.63347104  5.94307648  4.56527828]]
[1, [10.05241503  4.31617328  4.08036906], 196531.784, [13.63347104  5.94307648  4.56527828]]
X[1, [15.96918347 12.03874627  3.74735657], 196539.124, [12.46556394 12.49559573  4.98620186]]
[1, [15.96885557 13.35701185  4.02066388], 196539.124, [12.46556394 12.49559573  4.98620186]]
[1, [15.96887485 14.84608177  4.01282789], 196539.124, [12.46556394 12.49559573  4.98620186]]
X[1, [15.96789793 12.05638952  3.74530427], 196539.164, [12.46559474 12.55768183  4.97851975]]
[1, [15.96884141 13.3676025   4.02112567], 196539.164, [12.46559474 12.55768183  4.97851975]]
[1, [15.96897758 14.85666778  4.0177614 ], 196539.164, [12.46559474 12.55768183  4.97851975]]
X[1, [15.96886435 12.03087052  3.75264715], 196539.184, [12.46560931 12.58785286  4.97491984]]
[1, [15.9692845  13.34562021  4.02469827], 196539.184, [12.46560931 12.58785286  4.97491984]]
[1, [15.967916   14.83811386  4.01840753], 196539.184, [12.46560931 12.58785286  4.97491984]]
X[1, [15.96920403 12.00860732  3.75158767], 196539.204, [12.46562341 12.61743877  4.97147595]]
[1, [15.96805568 14.81085748  4.0133646 ], 196539.204, [12.46562341 12.61743877  4.97147595]]
[1, [15.96783773 13.32223111  4.02404727], 196539.204, [12.46562341 12.61743877  4.97147595]]
X[1, [15.96913722 12.02201633  3.74986055], 196539.244, [12.4656506  12.67485365  4.96502037]]
[1, [15.96912442 14.8277033   4.0109948 ], 196539.244, [12.4656506  12.67485365  4.96502037]]
[1, [15.96916803 13.33857917  4.02122178], 196539.244, [12.4656506  12.67485365  4.96502037]]
X[1, [15.96886853 12.0690882   3.74710101], 196539.304, [12.46568827 12.75657277  4.95632604]]
[1, [15.96894597 14.87190819  4.01985997], 196539.304, [12.46568827 12.75657277  4.95632604]]
[1, [15.96786436 13.38261559  4.01938066], 196539.304, [12.46568827 12.75657277  4.95632604]]
X[1, [15.96886465 12.04688892  3.75018228], 196539.324, [12.46569961 12.78263106  4.95368432]]
[1, [15.96921739 14.85365689  4.01762659], 196539.324, [12.46569961 12.78263106  4.95368432]]
[1, [15.96890068 13.35994871  4.02140855], 196539.324, [12.46569961 12.78263106  4.95368432]]
X[1, [15.97018515 12.057253    3.74739806], 196539.364, [12.46572085 12.83297822  4.94878294]]
[1, [15.96786644 14.86214248  4.01640555], 196539.364, [12.46572085 12.83297822  4.94878294]]
[1, [15.96890175 13.37339352  4.01898563], 196539.364, [12.46572085 12.83297822  4.94878294]]
X[1, [15.96807771 12.01730461  3.76776593], 196539.384, [12.46573096 12.85726589  4.94653764]]
[1, [15.96800459 14.82626134  3.98420958], 196539.384, [12.46573096 12.85726589  4.94653764]]
[1, [15.96798302 13.33608901  4.01452292], 196539.384, [12.46573096 12.85726589  4.94653764]]
X[1, [15.97065903 11.97454918  3.79510361], 196539.404, [12.46574091 12.88094403  4.94446105]]
[1, [15.97029854 14.78760061  3.93419917], 196539.404, [12.46574091 12.88094403  4.94446105]]
[1, [15.96919404 13.29743828  4.00255567], 196539.404, [12.46574091 12.88094403  4.94446105]]
X[1, [15.97068854 14.86015629  4.0065709 ], 196539.464, [12.46577511 12.94766369  4.9396279 ]]
[1, [15.97062231 12.0534214   3.75114289], 196539.464, [12.46577511 12.94766369  4.9396279 ]]
[1, [15.96933457 13.37096995  4.02004444], 196539.464, [12.46577511 12.94766369  4.9396279 ]]
X[1, [15.97223444 14.85725573  4.02606717], 196539.484, [12.46579136 12.96816376  4.93862767]]
[1, [15.97198376 12.05014255  3.74918617], 196539.484, [12.46579136 12.96816376  4.93862767]]
[1, [15.97064346 13.36569309  4.03235141], 196539.484, [12.46579136 12.96816376  4.93862767]]
X[1, [15.96781682 14.87928904  4.0182113 ], 196539.544, [12.46590851 13.02400284  4.93784092]]
[1, [15.96792736 12.08007801  3.744239  ], 196539.544, [12.46590851 13.02400284  4.93784092]]
[1, [15.97003896 13.38996708  4.0215025 ], 196539.544, [12.46590851 13.02400284  4.93784092]]
X[1, [15.97658036 14.8528726   4.07911983], 196539.524, [12.46585145 13.00630299  4.93774403]]
[1, [15.97517124 12.05141055  3.74417785], 196539.524, [12.46585145 13.00630299  4.93774403]]
[1, [15.97385383 13.36296142  4.0506887 ], 196539.524, [12.46585145 13.00630299  4.93774403]]
X[1, [15.97163439 12.06705629  3.74465144], 196539.584, [12.46611854 13.05692778  4.93894811]]
[1, [15.97358481 14.87152177  4.05278438], 196539.584, [12.46611854 13.05692778  4.93894811]]
[1, [15.97252903 13.37721512  4.03488988], 196539.584, [12.46611854 13.05692778  4.93894811]]
X[1, [15.97065878 12.06931799  3.74138496], 196539.624, [12.46652728 13.08693033  4.9409277 ]]
[1, [15.97187784 14.87063711  4.0444648 ], 196539.624, [12.46652728 13.08693033  4.9409277 ]]
[1, [15.97082558 13.38467055  4.02951707], 196539.624, [12.46652728 13.08693033  4.9409277 ]]
X[1, [15.969249   12.07351179  3.73920521], 196539.664, [12.46721999 13.11445439  4.94339784]]
[1, [15.9703278  14.87194336  4.03099172], 196539.664, [12.46721999 13.11445439  4.94339784]]
[1, [15.96942034 13.38476896  4.02310821], 196539.664, [12.46721999 13.11445439  4.94339784]]
X[1, [15.96857375 12.07217375  3.74174211], 196539.704, [12.46826791 13.13987155  4.94610619]]
[1, [15.96940227 14.87569638  4.01942113], 196539.704, [12.46826791 13.13987155  4.94610619]]
[1, [15.96876934 13.38675149  4.02434599], 196539.704, [12.46826791 13.13987155  4.94610619]]
X[1, [15.96812876 12.06401313  3.74348659], 196539.724, [12.4689398  13.15188845  4.94749181]]
[1, [15.97228023 14.87043862  4.03477159], 196539.724, [12.4689398  13.15188845  4.94749181]]
[1, [15.96977227 13.38008865  4.02485387], 196539.724, [12.4689398  13.15188845  4.94749181]]
X[1, [15.96779145 12.0537413   3.7441598 ], 196539.744, [12.46971642 13.1634946   4.94886265]]
[1, [15.97534466 14.85955718  4.03463233], 196539.744, [12.46971642 13.1634946   4.94886265]]
[1, [15.9701801  13.36644831  4.02585093], 196539.744, [12.46971642 13.1634946   4.94886265]]
X[1, [15.96552402 12.05426347  3.7448328 ], 196539.784, [12.47159924 13.18559495  4.95141733]]
[1, [15.97480763 14.85862777  4.02820263], 196539.784, [12.47159924 13.18559495  4.95141733]]
[1, [15.96952811 13.37109221  4.02353364], 196539.784, [12.47159924 13.18559495  4.95141733]]
X[1, [15.96863749 12.07943861  3.73935758], 196539.844, [12.47528224 13.21628241  4.95412265]]
[1, [15.96723583 14.88234386  4.01729686], 196539.844, [12.47528224 13.21628241  4.95412265]]
[1, [15.96852303 13.39544385  4.0156665 ], 196539.844, [12.47528224 13.21628241  4.95412265]]
X[1, [15.95971483 12.02211918  3.75291302], 196539.824, [12.47393766 13.20635864  4.95343308]]
[1, [15.98741169 14.82737812  4.03874414], 196539.824, [12.47393766 13.20635864  4.95343308]]
[1, [15.97111462 13.33045459  4.03767542], 196539.824, [12.47393766 13.20635864  4.95343308]]
X[1, [15.9669898  12.07335063  3.74593204], 196539.904, [12.48006064 13.24438597  4.9546104 ]]
[1, [15.96990841 14.87525101  4.0214923 ], 196539.904, [12.48006064 13.24438597  4.9546104 ]]
[1, [15.9699731  13.38711393  4.01861126], 196539.904, [12.48006064 13.24438597  4.9546104 ]]
X[1, [15.96925553 12.07825394  3.74064457], 196539.944, [12.48392494 13.26183277  4.95386072]]
[1, [15.9682869  14.88419526  4.02085781], 196539.944, [12.48392494 13.26183277  4.95386072]]
[1, [15.96846361 13.39503862  4.01604565], 196539.944, [12.48392494 13.26183277  4.95386072]]
X[1, [15.94674343 12.0059381   3.75015296], 196539.924, [12.48192068 13.25323271  4.95431011]]
[1, [15.96490928 13.3235396   4.02587554], 196539.924, [12.48192068 13.25323271  4.95431011]]
[1, [15.98839481 14.81191635  4.02721225], 196539.924, [12.48192068 13.25323271  4.95431011]]
X[1, [15.94667029 12.01131135  3.74326087], 196539.964, [12.48607824 13.27019358  4.95331824]]
[1, [15.96465949 13.32888235  4.02401682], 196539.964, [12.48607824 13.27019358  4.95331824]]
[1, [15.98560917 14.82085175  4.02347288], 196539.964, [12.48607824 13.27019358  4.95331824]]
X[1, [15.96061852 12.04912179  3.74909737], 196540.024, [12.49343667 13.29391745  4.95156331]]
[1, [15.96735427 13.36667416  4.02585688], 196540.024, [12.49343667 13.29391745  4.95156331]]
[1, [15.97725723 14.85839331  4.02183157], 196540.024, [12.49343667 13.29391745  4.95156331]]
X[1, [15.96211865 12.06255415  3.74736609], 196540.064, [12.49909436 13.30868126  4.95036812]]
[1, [15.96742292 13.37835563  4.02092662], 196540.064, [12.49909436 13.30868126  4.95036812]]
[1, [15.97310479 14.86858444  4.02028122], 196540.064, [12.49909436 13.30868126  4.95036812]]
X[1, [15.96572389 12.07325852  3.74526865], 196540.104, [12.50537808 13.32267237  4.94895076]]
[1, [15.96832586 13.38593337  4.01935558], 196540.104, [12.50537808 13.32267237  4.94895076]]
[1, [15.96964671 14.87912655  4.01680211], 196540.104, [12.50537808 13.32267237  4.94895076]]
X[1, [15.97015141 12.08914114  3.74380627], 196540.144, [12.51231811 13.33594977  4.9471839 ]]
[1, [15.96839329 13.40036913  4.01730418], 196540.144, [12.51231811 13.33594977  4.9471839 ]]
[1, [15.96466273 14.89091322  4.0166041 ], 196540.144, [12.51231811 13.33594977  4.9471839 ]]
X[1, [15.93000375 11.98553245  3.75308246], 196540.124, [12.50876415 13.3293965   4.9481107 ]]
[1, [15.96015299 13.29495202  4.03037281], 196540.124, [12.50876415 13.3293965   4.9481107 ]]
[1, [15.99572245 14.78592697  4.03675073], 196540.124, [12.50876415 13.3293965   4.9481107 ]]
X[1, [15.94773205 12.0290211   3.746605  ], 196540.184, [12.51994169 13.34857114  4.94515048]]
[1, [15.9636354  13.3468757   4.02427537], 196540.184, [12.51994169 13.34857114  4.94515048]]
[1, [15.98138927 14.83872072  4.02671756], 196540.184, [12.51994169 13.34857114  4.94515048]]
X[1, [15.95176358 12.04144348  3.74952095], 196540.224, [12.52826194 13.36058676  4.94302973]]
[1, [15.96483948 13.35549114  4.02340504], 196540.224, [12.52826194 13.36058676  4.94302973]]
[1, [15.98037781 14.84666094  4.02635727], 196540.224, [12.52826194 13.36058676  4.94302973]]
X[1, [15.96857072 15.13885455  6.81486893], 196546.664, [12.44349242 13.55393504  7.25745459]]
[1, [15.96875387 14.85873358  6.9114732 ], 196546.664, [12.44349242 13.55393504  7.25745459]]
X[1, [15.96247226 15.14671506  6.80589389], 196546.684, [12.44210922 13.55482948  7.26017186]]
[1, [15.96608573 14.86891455  6.91099859], 196546.684, [12.44210922 13.55482948  7.26017186]]
X[1, [15.95893542 15.15689225  6.80548042], 196546.704, [12.44083393 13.55571149  7.26291267]]
[1, [15.96116228 14.8793898   6.90139148], 196546.704, [12.44083393 13.55571149  7.26291267]]
X[1, [15.96829991 15.13507247  6.80982599], 196546.764, [12.43757663 13.55828503  7.27112785]]
[1, [15.96952294 14.85442388  6.91448702], 196546.764, [12.43757663 13.55828503  7.27112785]]
X[1, [15.97070237 15.12883033  6.81297214], 196546.804, [12.43580916 13.55994048  7.27637391]]
[1, [15.97144875 14.84930316  6.91721706], 196546.804, [12.43580916 13.55994048  7.27637391]]
X[1, [15.97258169 15.12362582  6.81536878], 196546.844, [12.43431693 13.56154622  7.28133578]]
[1, [15.97299339 14.84526937  6.91917101], 196546.844, [12.43431693 13.56154622  7.28133578]]
X[1, [15.95679749 15.15732595  6.80205281], 196546.824, [12.43503065 13.56074965  7.27888949]]
[1, [15.95941997 14.88436319  6.90556499], 196546.824, [12.43503065 13.56074965  7.27888949]]
X[1, [15.96587523 15.13923731  6.81099511], 196546.884, [12.43306652 13.56310092  7.28605562]]
[1, [15.96759708 14.85832025  6.90959013], 196546.884, [12.43306652 13.56310092  7.28605562]]
X[1, [15.96810934 15.13749052  6.81212243], 196546.924, [12.43202134 13.56460348  7.29062724]]
[1, [15.96855534 14.85723612  6.91493462], 196546.924, [12.43202134 13.56460348  7.29062724]]
X[1, [15.97095718 15.12881607  6.81481858], 196546.964, [12.43115511 13.56605266  7.29512505]]
[1, [15.97104204 14.84954854  6.9172399 ], 196546.964, [12.43115511 13.56605266  7.29512505]]
X[1, [15.96820149 15.1373568   6.8143612 ], 196546.984, [12.43078442 13.56675707  7.29734969]]
[1, [15.96962312 14.85928521  6.91184815], 196546.984, [12.43078442 13.56675707  7.29734969]]
X[1, [15.96408812 15.14573177  6.80967489], 196547.004, [12.43045299 13.56744811  7.29955228]]
[1, [15.96649759 14.86419357  6.9113    ], 196547.004, [12.43045299 13.56744811  7.29955228]]
X[1, [15.97045409 15.13135929  6.81951544], 196547.064, [12.42967533 13.56944241  7.30595226]]
[1, [15.97241164 14.8510011   6.91620826], 196547.064, [12.42967533 13.56944241  7.30595226]]
X[1, [15.97171168 15.1283952   6.81740189], 196547.104, [12.42932122 13.57070802  7.31001021]]
[1, [15.97344396 14.84892541  6.91379348], 196547.104, [12.42932122 13.57070802  7.31001021]]
X[1, [16.02405144  4.73449274  6.62149127], 196558.364, [19.65030867  5.03610717  7.26245416]]
[1, [16.02909749  5.71149307  6.62109641], 196558.364, [19.65030867  5.03610717  7.26245416]]
[2, [16.02012142  4.38542313  6.73515219], 196558.364, [19.65030867  5.03610717  7.26245416]]
[2, [16.02435072  6.06204056  6.73232861], 196558.364, [19.65030867  5.03610717  7.26245416]]
[1, [16.0301359   5.82029441  6.88241802], 196558.364, [19.65030867  5.03610717  7.26245416]]
[1, [16.02410702  4.6303294   6.88843526], 196558.364, [19.65030867  5.03610717  7.26245416]]
X[1, [16.02321191  4.71729654  6.61961292], 196558.384, [19.65251784  5.06348794  7.26679543]]
[1, [16.02777455  5.69493892  6.61713832], 196558.384, [19.65251784  5.06348794  7.26679543]]
[2, [16.0235574   6.04513219  6.72494201], 196558.384, [19.65251784  5.06348794  7.26679543]]
[2, [16.0181821   4.36743328  6.73229446], 196558.384, [19.65251784  5.06348794  7.26679543]]
[1, [16.02891171  5.80312854  6.87896514], 196558.384, [19.65251784  5.06348794  7.26679543]]
[1, [16.02329839  4.61241661  6.88651627], 196558.384, [19.65251784  5.06348794  7.26679543]]
X[1, [16.0264111   5.67816102  6.61327918], 196558.404, [19.65468507  5.09034202  7.27113354]]
[1, [16.02185934  4.70424977  6.61720978], 196558.404, [19.65468507  5.09034202  7.27113354]]
[2, [16.0223451   6.02810132  6.72224939], 196558.404, [19.65468507  5.09034202  7.27113354]]
[2, [16.01699576  4.35372645  6.73341579], 196558.404, [19.65468507  5.09034202  7.27113354]]
[1, [16.02763396  5.78561016  6.87566666], 196558.404, [19.65468507  5.09034202  7.27113354]]
[1, [16.02088038  4.59388311  6.88393843], 196558.404, [19.65468507  5.09034202  7.27113354]]
X[1, [16.02708583  5.68725142  6.61458683], 196558.444, [19.658894   5.142464   7.2797791]]
[1, [16.02159573  4.71686857  6.62096585], 196558.444, [19.658894   5.142464   7.2797791]]
[2, [16.02295882  6.03658166  6.7258758 ], 196558.444, [19.658894   5.142464   7.2797791]]
[2, [16.01781658  4.36088598  6.73524412], 196558.444, [19.658894   5.142464   7.2797791]]
[1, [16.02822874  5.79310186  6.87787232], 196558.444, [19.658894   5.142464   7.2797791]]
[1, [16.02159448  4.60037796  6.88746547], 196558.444, [19.658894   5.142464   7.2797791]]
X[1, [16.02586307  5.66866457  6.60992999], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
[1, [16.02080268  4.69759101  6.61810521], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
[2, [16.02112229  6.02245631  6.72219881], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
[2, [16.01621566  4.349678    6.73582553], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
[1, [16.02706406  5.78282319  6.87378089], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
[1, [16.02088546  4.58921972  6.88454237], 196558.464, [19.66093588  5.16772815  7.2840689 ]]
X[1, [16.02685141 14.83034914  4.01155257], 196562.824, [19.72370383 12.45778524  4.96905255]]
[1, [16.02687709 13.33523373  4.0202061 ], 196562.824, [19.72370383 12.45778524  4.96905255]]
[1, [16.02571712 11.84381377  4.02852522], 196562.824, [19.72370383 12.45778524  4.96905255]]
[1, [16.02499006 12.12490724  4.1236411 ], 196562.824, [19.72370383 12.45778524  4.96905255]]
X[1, [16.02594145 14.84021091  4.01742752], 196562.864, [19.72358118 12.5146065   4.96301269]]
[1, [16.02577854 13.34926913  4.01970086], 196562.864, [19.72358118 12.5146065   4.96301269]]
[1, [16.02495732 11.85282167  4.0217552 ], 196562.864, [19.72358118 12.5146065   4.96301269]]
[1, [16.02568368 12.13342538  4.11931611], 196562.864, [19.72358118 12.5146065   4.96301269]]
X[1, [16.02617102 14.82605714  4.01422699], 196562.884, [19.72351843 12.54213244  4.960198  ]]
[1, [16.02689686 13.33036315  4.0198631 ], 196562.884, [19.72351843 12.54213244  4.960198  ]]
[1, [16.02577395 11.83872638  4.02958176], 196562.884, [19.72351843 12.54213244  4.960198  ]]
[1, [16.0257832  12.11884835  4.12349662], 196562.884, [19.72351843 12.54213244  4.960198  ]]
X[1, [16.02678972 14.83053912  4.01848072], 196562.924, [19.72338971 12.59539743  4.9549746 ]]
[1, [16.0258501  13.3399913   4.01858791], 196562.924, [19.72338971 12.59539743  4.9549746 ]]
[1, [16.02685478 11.84818584  4.02835886], 196562.924, [19.72338971 12.59539743  4.9549746 ]]
[1, [16.02575012 12.12289634  4.12368664], 196562.924, [19.72338971 12.59539743  4.9549746 ]]
X[1, [16.02678141 14.87095448  4.02614709], 196562.984, [19.72318925 12.67081483  4.94813615]]
[1, [16.02679455 13.37556033  4.01897965], 196562.984, [19.72318925 12.67081483  4.94813615]]
[1, [16.02568503 11.88348702  4.0207293 ], 196562.984, [19.72318925 12.67081483  4.94813615]]
[1, [16.02563531 12.16190074  4.11952478], 196562.984, [19.72318925 12.67081483  4.94813615]]
X[1, [16.02603151 14.85413614  4.01757863], 196563.004, [19.72312064 12.69474971  4.94612621]]
[1, [16.02578088 13.36261309  4.01813906], 196563.004, [19.72312064 12.69474971  4.94612621]]
[1, [16.02681382 11.87031363  4.02361541], 196563.004, [19.72312064 12.69474971  4.94612621]]
[1, [16.02680515 12.14824349  4.12350232], 196563.004, [19.72312064 12.69474971  4.94612621]]
X[1, [16.02697526 14.83476853  4.01692226], 196563.024, [19.72305113 12.71807565  4.94425194]]
[1, [16.02612446 13.33889989  4.02132826], 196563.024, [19.72305113 12.71807565  4.94425194]]
[1, [16.02582386 11.84626214  4.02605776], 196563.024, [19.72305113 12.71807565  4.94425194]]
[1, [16.02576067 12.12392984  4.12687451], 196563.024, [19.72305113 12.71807565  4.94425194]]
X[1, [16.03238521 14.92328458  6.53530352], 196565.144, [19.71227342 13.40015049  6.33359016]]
X[1, [16.03098811 14.92065513  6.5172804 ], 196565.164, [19.71215827 13.40146285  6.36057084]]
X[1, [16.03104378 14.92188908  6.49890227], 196565.184, [19.71204342 13.40274826  6.38725208]]
X[1, [16.0324263  14.91914125  6.51539652], 196565.224, [19.71181485 13.40524007  6.43958102]]
X[1, [16.03246345 14.9214385   6.52105684], 196565.264, [19.71158817 13.40762908  6.49034209]]
X[1, [16.03138085 14.92414095  6.52938232], 196565.304, [19.71136319 13.40991877  6.53942766]]
X[1, [16.03107389 14.92083825  6.51269101], 196565.324, [19.71125111 13.41102761  6.56334749]]
X[1, [16.03113041 14.92189694  6.50027004], 196565.344, [19.71113922 13.41211305  6.58686403]]
X
